-,-,-
06
384.765625, 34.179688, 903.320312
389.160156, 35.156250, 917.968750
386.230469, 37.109375, 914.062500
386.718750, 33.203125, 908.691406
388.671875, 36.132812, 909.179688
389.160156, 33.203125, 907.226562
386.718750, 36.132812, 905.273438
392.578125, 35.156250, 911.132812
383.300781, 37.109375, 909.179688
384.765625, 36.132812, 907.226562
388.183594, 35.156250, 908.203125
385.742188, 37.109375, 914.062500
378.906250, 37.109375, 911.132812
380.371094, 37.109375, 907.226562
385.253906, 32.226562, 905.273438
383.789062, 34.179688, 913.085938
382.812500, 35.156250, 913.085938
383.789062, 38.085938, 914.062500
386.718750, 35.156250, 916.015625
390.136719, 32.226562, 912.109375
396.972656, 49.316406, 917.968750
